"cliente_id","score"
5015,1.94365
5020,1.94365
5039,1.94365
5043,1.94365
5057,1.94365
5063,1.94365
5064,1.94365
5089,1.94365
5093,1.94365
5096,1.94365
5108,1.94365
5121,1.94365
5126,1.94365
5143,1.94365
5171,1.94365
5183,1.94365
5196,1.94365
5213,1.94365
5234,1.94365
5258,1.94365
5266,1.94365
5298,1.94365
5306,1.94365
5315,1.94365
5316,1.94365
5321,1.94365
5322,1.94365
5347,1.94365
5355,1.94365
5375,1.94365
5387,1.94365
5411,1.94365
5416,1.94365
5418,1.94365
5445,1.94365
5457,1.94365
5458,1.94365
5463,1.94365
5475,1.94365
5495,1.94365
5500,1.94365
5527,1.94365
5550,1.94365
5552,1.94365
5555,1.94365
5557,1.94365
5558,1.94365
5563,1.94365
5575,1.94365
5576,1.94365
5580,1.94365
5602,1.94365
5605,1.94365
5614,1.94365
5617,1.94365
5621,1.94365
5643,1.94365
5644,1.94365
5665,1.94365
5666,1.94365
5668,1.94365
5683,1.94365
5697,1.94365
5710,1.94365
5726,1.94365
5732,1.94365
5745,1.94365
5767,1.94365
5794,1.94365
5802,1.94365
5821,1.94365
5836,1.94365
5871,1.94365
5880,1.94365
5882,1.94365
5890,1.94365
5892,1.94365
5897,1.94365
5911,1.94365
5914,1.94365
5917,1.94365
5920,1.94365
5928,1.94365
5938,1.94365
5972,1.94365
5991,1.94365
6002,1.94365
6025,1.94365
6036,1.94365
6037,1.94365
6040,1.94365
6044,1.94365
6047,1.94365
6048,1.94365
6049,1.94365
6060,1.94365
6061,1.94365
6065,1.94365
6085,1.94365
6088,1.94365
6101,1.94365
6103,1.94365
6108,1.94365
6122,1.94365
6125,1.94365
6126,1.94365
6127,1.94365
6128,1.94365
6132,1.94365
6133,1.94365
6175,1.94365
6177,1.94365
6181,1.94365
6182,1.94365
6186,1.94365
6189,1.94365
6196,1.94365
6197,1.94365
6220,1.94365
6222,1.94365
6226,1.94365
6244,1.94365
6263,1.94365
6278,1.94365
6288,1.94365
6295,1.94365
6301,1.94365
6313,1.94365
6325,1.94365
6332,1.94365
6337,1.94365
6340,1.94365
6351,1.94365
6364,1.94365
6418,1.94365
6423,1.94365
6453,1.94365
6502,1.94365
6509,1.94365
6516,1.94365
6519,1.94365
6522,1.94365
6531,1.94365
6538,1.94365
6550,1.94365
6556,1.94365
6562,1.94365
6570,1.94365
6573,1.94365
6576,1.94365
6580,1.94365
6596,1.94365
6602,1.94365
6607,1.94365
6617,1.94365
6621,1.94365
6627,1.94365
6630,1.94365
6641,1.94365
6647,1.94365
6648,1.94365
6660,1.94365
6673,1.94365
6675,1.94365
6678,1.94365
6681,1.94365
6706,1.94365
6718,1.94365
6730,1.94365
6740,1.94365
6741,1.94365
6755,1.94365
6764,1.94365
6768,1.94365
6770,1.94365
6773,1.94365
6785,1.94365
6794,1.94365
6820,1.94365
6831,1.94365
6837,1.94365
6840,1.94365
6891,1.94365
6906,1.94365
6909,1.94365
6945,1.94365
6946,1.94365
6950,1.94365
6955,1.94365
6959,1.94365
6981,1.94365
6992,1.94365
7006,1.94365
7007,1.94365
7024,1.94365
7031,1.94365
7050,1.94365
7054,1.94365
7066,1.94365
7080,1.94365
7089,1.94365
7101,1.94365
7108,1.94365
7112,1.94365
7144,1.94365
7160,1.94365
7173,1.94365
7177,1.94365
7180,1.94365
7214,1.94365
7267,1.94365
7274,1.94365
7276,1.94365
7324,1.94365
7331,1.94365
7339,1.94365
7340,1.94365
7349,1.94365
7374,1.94365
7385,1.94365
7386,1.94365
7394,1.94365
7410,1.94365
7434,1.94365
7438,1.94365
7485,1.94365
7494,1.94365
7496,1.94365
7498,1.94365
7500,1.94365
7518,1.94365
7522,1.94365
7530,1.94365
7543,1.94365
7545,1.94365
7546,1.94365
7550,1.94365
7563,1.94365
7570,1.94365
7590,1.94365
7618,1.94365
7631,1.94365
7645,1.94365
7652,1.94365
7694,1.94365
7716,1.94365
7744,1.94365
7756,1.94365
7761,1.94365
7782,1.94365
7788,1.94365
7825,1.94365
7830,1.94365
7850,1.94365
7878,1.94365
7895,1.94365
7912,1.94365
7922,1.94365
7924,1.94365
7925,1.94365
7938,1.94365
7953,1.94365
7957,1.94365
7966,1.94365
7974,1.94365
7992,1.94365
7993,1.94365
8022,1.94365
8023,1.94365
8031,1.94365
8051,1.94365
8057,1.94365
8065,1.94365
8066,1.94365
8088,1.94365
8109,1.94365
8169,1.94365
8170,1.94365
8179,1.94365
8188,1.94365
8190,1.94365
8215,1.94365
8222,1.94365
8224,1.94365
8243,1.94365
8251,1.94365
8263,1.94365
8267,1.94365
8280,1.94365
8281,1.94365
8292,1.94365
8298,1.94365
8317,1.94365
8323,1.94365
8324,1.94365
8333,1.94365
8339,1.94365
8355,1.94365
8366,1.94365
8375,1.94365
8387,1.94365
8394,1.94365
8395,1.94365
8397,1.94365
8399,1.94365
8404,1.94365
8409,1.94365
8414,1.94365
8425,1.94365
8431,1.94365
8444,1.94365
8451,1.94365
8452,1.94365
8460,1.94365
8468,1.94365
8473,1.94365
8495,1.94365
8512,1.94365
8513,1.94365
8514,1.94365
8522,1.94365
8523,1.94365
8527,1.94365
8532,1.94365
8539,1.94365
8576,1.94365
8588,1.94365
8593,1.94365
8608,1.94365
8611,1.94365
8612,1.94365
8628,1.94365
8635,1.94365
8640,1.94365
8645,1.94365
8665,1.94365
8690,1.94365
8692,1.94365
8695,1.94365
8700,1.94365
8711,1.94365
8716,1.94365
8730,1.94365
8737,1.94365
8753,1.94365
8764,1.94365
8767,1.94365
8772,1.94365
8792,1.94365
8794,1.94365
8795,1.94365
8802,1.94365
8803,1.94365
8815,1.94365
8821,1.94365
8828,1.94365
8833,1.94365
8841,1.94365
8859,1.94365
8863,1.94365
8878,1.94365
8879,1.94365
8881,1.94365
8883,1.94365
8885,1.94365
8908,1.94365
8956,1.94365
8957,1.94365
8958,1.94365
8964,1.94365
8970,1.94365
8975,1.94365
8981,1.94365
8986,1.94365
8987,1.94365
8989,1.94365
8996,1.94365
9008,1.94365
9018,1.94365
9027,1.94365
9033,1.94365
9036,1.94365
9043,1.94365
9048,1.94365
9053,1.94365
9072,1.94365
9077,1.94365
9089,1.94365
9095,1.94365
9101,1.94365
9120,1.94365
9146,1.94365
9151,1.94365
9159,1.94365
9171,1.94365
9175,1.94365
9176,1.94365
9210,1.94365
9211,1.94365
9219,1.94365
9220,1.94365
9250,1.94365
9261,1.94365
9263,1.94365
9279,1.94365
9286,1.94365
9292,1.94365
9297,1.94365
9299,1.94365
9300,1.94365
9309,1.94365
9316,1.94365
9333,1.94365
9343,1.94365
9349,1.94365
9429,1.94365
9462,1.94365
9468,1.94365
9475,1.94365
9484,1.94365
9519,1.94365
9525,1.94365
9527,1.94365
9531,1.94365
9536,1.94365
9539,1.94365
9581,1.94365
9590,1.94365
9599,1.94365
9604,1.94365
9614,1.94365
9632,1.94365
9633,1.94365
9648,1.94365
9656,1.94365
9663,1.94365
9667,1.94365
9670,1.94365
9675,1.94365
9682,1.94365
9684,1.94365
9686,1.94365
9692,1.94365
9707,1.94365
9722,1.94365
9742,1.94365
9762,1.94365
9765,1.94365
9768,1.94365
9779,1.94365
9781,1.94365
9791,1.94365
9798,1.94365
9807,1.94365
9815,1.94365
9833,1.94365
9870,1.94365
9874,1.94365
9879,1.94365
9880,1.94365
9896,1.94365
9909,1.94365
9922,1.94365
9953,1.94365
9965,1.94365
9968,1.94365
9982,1.94365
9992,1.94365
10003,1.94365
10011,1.94365
10014,1.94365
10024,1.94365
10029,1.94365
10030,1.94365
10051,1.94365
10054,1.94365
10072,1.94365
10089,1.94365
10092,1.94365
10095,1.94365
10116,1.94365
10117,1.94365
10131,1.94365
10138,1.94365
10181,1.94365
10182,1.94365
10185,1.94365
10189,1.94365
10190,1.94365
10194,1.94365
10197,1.94365
10202,1.94365
10213,1.94365
10214,1.94365
10222,1.94365
10226,1.94365
10243,1.94365
10248,1.94365
10249,1.94365
10260,1.94365
10267,1.94365
10282,1.94365
10284,1.94365
10291,1.94365
10293,1.94365
10312,1.94365
10323,1.94365
10326,1.94365
10328,1.94365
10338,1.94365
10355,1.94365
10361,1.94365
10370,1.94365
10378,1.94365
10380,1.94365
10392,1.94365
10400,1.94365
10430,1.94365
10442,1.94365
10448,1.94365
10488,1.94365
10503,1.94365
10505,1.94365
10526,1.94365
10529,1.94365
10532,1.94365
10537,1.94365
10555,1.94365
10556,1.94365
10559,1.94365
10568,1.94365
10572,1.94365
10579,1.94365
10586,1.94365
10592,1.94365
10625,1.94365
10642,1.94365
10655,1.94365
10657,1.94365
10662,1.94365
10686,1.94365
10703,1.94365
10721,1.94365
10723,1.94365
10748,1.94365
10752,1.94365
10765,1.94365
10771,1.94365
10775,1.94365
10780,1.94365
10791,1.94365
10818,1.94365
10822,1.94365
10850,1.94365
10871,1.94365
10872,1.94365
10888,1.94365
10906,1.94365
10908,1.94365
10911,1.94365
10916,1.94365
10918,1.94365
10925,1.94365
10940,1.94365
10956,1.94365
10984,1.94365
11012,1.94365
11023,1.94365
11041,1.94365
11043,1.94365
11062,1.94365
11072,1.94365
11076,1.94365
11094,1.94365
11099,1.94365
11100,1.94365
11103,1.94365
11106,1.94365
11111,1.94365
11116,1.94365
11118,1.94365
11121,1.94365
11125,1.94365
11157,1.94365
11169,1.94365
11177,1.94365
11196,1.94365
11201,1.94365
11202,1.94365
11216,1.94365
11218,1.94365
11220,1.94365
11224,1.94365
11227,1.94365
11229,1.94365
11257,1.94365
11267,1.94365
11293,1.94365
11297,1.94365
11305,1.94365
11318,1.94365
11363,1.94365
11369,1.94365
11372,1.94365
11377,1.94365
11389,1.94365
11391,1.94365
11393,1.94365
11424,1.94365
11426,1.94365
11432,1.94365
11470,1.94365
11536,1.94365
11569,1.94365
11582,1.94365
11642,1.94365
11650,1.94365
11669,1.94365
11685,1.94365
11703,1.94365
11705,1.94365
11707,1.94365
11715,1.94365
11723,1.94365
11736,1.94365
11742,1.94365
11749,1.94365
11755,1.94365
11762,1.94365
11763,1.94365
11769,1.94365
11771,1.94365
11773,1.94365
11774,1.94365
11777,1.94365
11782,1.94365
11785,1.94365
11789,1.94365
11794,1.94365
11800,1.94365
11807,1.94365
11810,1.94365
11815,1.94365
11824,1.94365
11828,1.94365
11846,1.94365
11848,1.94365
11863,1.94365
11868,1.94365
11869,1.94365
11876,1.94365
11883,1.94365
11904,1.94365
11914,1.94365
11942,1.94365
11943,1.94365
11946,1.94365
11955,1.94365
11960,1.94365
11963,1.94365
11964,1.94365
11987,1.94365
11998,1.94365
11999,1.94365
12001,1.94365
12003,1.94365
12006,1.94365
12009,1.94365
12012,1.94365
12038,1.94365
12040,1.94365
12046,1.94365
12054,1.94365
12060,1.94365
12072,1.94365
12093,1.94365
12095,1.94365
12102,1.94365
12104,1.94365
12106,1.94365
12122,1.94365
12166,1.94365
12178,1.94365
12202,1.94365
12220,1.94365
12247,1.94365
12273,1.94365
12291,1.94365
12295,1.94365
12305,1.94365
12306,1.94365
12328,1.94365
12329,1.94365
12337,1.94365
12342,1.94365
12344,1.94365
12357,1.94365
12365,1.94365
12366,1.94365
12376,1.94365
12413,1.94365
12416,1.94365
12417,1.94365
12418,1.94365
12440,1.94365
12442,1.94365
12443,1.94365
12444,1.94365
12456,1.94365
12511,1.94365
12526,1.94365
12561,1.94365
12562,1.94365
12563,1.94365
12565,1.94365
12573,1.94365
12586,1.94365
12590,1.94365
12612,1.94365
12623,1.94365
12631,1.94365
12648,1.94365
12654,1.94365
12675,1.94365
12680,1.94365
12682,1.94365
12684,1.94365
12685,1.94365
12701,1.94365
12702,1.94365
12703,1.94365
12704,1.94365
12705,1.94365
12719,1.94365
12720,1.94365
12726,1.94365
12733,1.94365
12743,1.94365
12769,1.94365
12779,1.94365
12783,1.94365
12786,1.94365
12807,1.94365
12832,1.94365
12835,1.94365
12836,1.94365
12844,1.94365
12880,1.94365
12883,1.94365
12884,1.94365
12891,1.94365
12899,1.94365
12913,1.94365
12915,1.94365
12925,1.94365
12926,1.94365
12934,1.94365
12960,1.94365
12973,1.94365
12977,1.94365
13000,1.94365
13002,1.94365
13013,1.94365
13045,1.94365
13062,1.94365
13104,1.94365
13107,1.94365
13139,1.94365
13178,1.94365
13181,1.94365
13190,1.94365
13199,1.94365
13235,1.94365
13251,1.94365
13256,1.94365
13273,1.94365
13302,1.94365
13326,1.94365
13339,1.94365
13353,1.94365
13367,1.94365
13373,1.94365
13378,1.94365
13379,1.94365
13383,1.94365
13406,1.94365
13407,1.94365
13412,1.94365
13415,1.94365
13424,1.94365
13434,1.94365
13471,1.94365
13475,1.94365
13479,1.94365
13498,1.94365
13531,1.94365
13550,1.94365
13579,1.94365
13585,1.94365
13605,1.94365
13616,1.94365
13631,1.94365
13637,1.94365
13646,1.94365
13647,1.94365
13672,1.94365
13680,1.94365
13683,1.94365
13686,1.94365
13697,1.94365
13751,1.94365
13757,1.94365
13768,1.94365
13770,1.94365
13774,1.94365
13780,1.94365
13837,1.94365
13845,1.94365
13852,1.94365
13860,1.94365
13876,1.94365
13879,1.94365
13942,1.94365
13962,1.94365
13964,1.94365
13987,1.94365
14008,1.94365
14013,1.94365
14019,1.94365
14022,1.94365
14032,1.94365
14039,1.94365
14051,1.94365
14053,1.94365
14055,1.94365
14065,1.94365
14067,1.94365
14070,1.94365
14072,1.94365
14073,1.94365
14082,1.94365
14084,1.94365
14105,1.94365
14109,1.94365
14129,1.94365
14137,1.94365
14138,1.94365
14139,1.94365
14140,1.94365
14150,1.94365
14151,1.94365
14161,1.94365
14162,1.94365
14192,1.94365
14209,1.94365
14215,1.94365
14229,1.94365
14232,1.94365
14244,1.94365
14264,1.94365
14266,1.94365
14267,1.94365
14269,1.94365
14278,1.94365
14284,1.94365
14289,1.94365
14294,1.94365
14296,1.94365
14309,1.94365
14314,1.94365
14318,1.94365
14331,1.94365
14334,1.94365
14345,1.94365
14350,1.94365
14359,1.94365
14370,1.94365
14377,1.94365
14380,1.94365
14398,1.94365
14402,1.94365
14428,1.94365
14444,1.94365
14453,1.94365
14456,1.94365
14459,1.94365
14468,1.94365
14469,1.94365
14484,1.94365
14485,1.94365
14497,1.94365
14501,1.94365
14505,1.94365
14524,1.94365
14529,1.94365
14541,1.94365
14545,1.94365
14546,1.94365
14564,1.94365
14575,1.94365
14577,1.94365
14583,1.94365
14620,1.94365
14624,1.94365
14630,1.94365
14650,1.94365
14682,1.94365
14685,1.94365
14689,1.94365
14706,1.94365
14721,1.94365
14723,1.94365
14725,1.94365
14736,1.94365
14738,1.94365
14754,1.94365
14781,1.94365
14792,1.94365
14817,1.94365
14826,1.94365
14831,1.94365
14842,1.94365
14867,1.94365
14870,1.94365
14873,1.94365
14884,1.94365
14891,1.94365
14908,1.94365
14914,1.94365
14921,1.94365
14922,1.94365
14934,1.94365
14935,1.94365
14938,1.94365
14945,1.94365
14950,1.94365
14966,1.94365
14978,1.94365
14991,1.94365
15001,1.94365
15004,1.94365
15010,1.94365
15016,1.94365
15026,1.94365
15053,1.94365
15055,1.94365
15085,1.94365
15088,1.94365
15091,1.94365
15092,1.94365
15104,1.94365
15126,1.94365
15139,1.94365
15181,1.94365
15195,1.94365
15202,1.94365
15234,1.94365
15249,1.94365
15252,1.94365
15283,1.94365
15304,1.94365
15310,1.94365
15329,1.94365
15352,1.94365
15356,1.94365
15359,1.94365
15365,1.94365
15434,1.94365
15451,1.94365
15461,1.94365
15462,1.94365
15472,1.94365
15517,1.94365
15518,1.94365
15532,1.94365
15533,1.94365
15541,1.94365
15555,1.94365
15561,1.94365
15571,1.94365
15587,1.94365
15594,1.94365
15595,1.94365
15604,1.94365
15605,1.94365
15629,1.94365
15635,1.94365
15637,1.94365
15644,1.94365
15645,1.94365
15646,1.94365
15654,1.94365
15677,1.94365
15690,1.94365
15696,1.94365
15700,1.94365
15710,1.94365
15730,1.94365
15754,1.94365
15763,1.94365
15766,1.94365
15792,1.94365
15798,1.94365
15808,1.94365
15821,1.94365
15825,1.94365
15838,1.94365
15839,1.94365
15843,1.94365
15850,1.94365
15860,1.94365
15877,1.94365
15879,1.94365
15890,1.94365
15898,1.94365
15910,1.94365
15917,1.94365
15940,1.94365
15943,1.94365
15956,1.94365
15975,1.94365
15984,1.94365
15985,1.94365
15995,1.94365
15996,1.94365
16003,1.94365
16005,1.94365
16008,1.94365
16030,1.94365
16043,1.94365
16066,1.94365
16072,1.94365
16074,1.94365
16077,1.94365
16083,1.94365
16093,1.94365
16098,1.94365
16102,1.94365
16116,1.94365
16128,1.94365
16138,1.94365
16149,1.94365
16151,1.94365
16152,1.94365
16171,1.94365
16189,1.94365
16202,1.94365
16205,1.94365
16244,1.94365
16253,1.94365
16255,1.94365
16261,1.94365
16288,1.94365
16294,1.94365
16297,1.94365
16304,1.94365
16313,1.94365
16316,1.94365
16332,1.94365
16335,1.94365
16340,1.94365
16347,1.94365
16351,1.94365
16354,1.94365
16361,1.94365
16367,1.94365
16368,1.94365
16378,1.94365
16394,1.94365
16403,1.94365
16406,1.94365
16411,1.94365
16416,1.94365
16451,1.94365
16453,1.94365
16464,1.94365
16465,1.94365
16466,1.94365
16495,1.94365
16523,1.94365
16537,1.94365
16560,1.94365
16581,1.94365
16588,1.94365
16594,1.94365
16605,1.94365
16630,1.94365
16632,1.94365
16716,1.94365
16734,1.94365
16736,1.94365
16748,1.94365
16754,1.94365
16767,1.94365
16769,1.94365
16770,1.94365
16781,1.94365
16820,1.94365
16825,1.94365
16831,1.94365
16867,1.94365
16895,1.94365
16915,1.94365
16919,1.94365
16926,1.94365
16927,1.94365
16933,1.94365
16936,1.94365
16947,1.94365
16965,1.94365
16985,1.94365
16993,1.94365
17001,1.94365
17013,1.94365
17029,1.94365
17035,1.94365
17037,1.94365
17042,1.94365
17057,1.94365
17090,1.94365
17094,1.94365
17096,1.94365
17101,1.94365
17106,1.94365
17134,1.94365
17137,1.94365
17140,1.94365
17144,1.94365
17148,1.94365
17152,1.94365
17161,1.94365
17162,1.94365
17175,1.94365
17198,1.94365
17199,1.94365
17242,1.94365
17253,1.94365
17269,1.94365
17271,1.94365
17284,1.94365
17323,1.94365
17327,1.94365
17357,1.94365
17370,1.94365
17373,1.94365
17380,1.94365
17385,1.94365
17392,1.94365
17395,1.94365
17398,1.94365
17407,1.94365
17425,1.94365
17426,1.94365
17462,1.94365
17474,1.94365
17476,1.94365
17493,1.94365
17504,1.94365
17507,1.94365
17519,1.94365
17520,1.94365
17540,1.94365
17544,1.94365
17558,1.94365
17560,1.94365
17563,1.94365
17569,1.94365
17606,1.94365
17611,1.94365
17612,1.94365
17616,1.94365
17626,1.94365
17632,1.94365
17638,1.94365
17662,1.94365
17667,1.94365
17670,1.94365
17676,1.94365
17678,1.94365
17680,1.94365
17707,1.94365
17716,1.94365
17719,1.94365
17726,1.94365
17762,1.94365
17774,1.94365
17794,1.94365
17798,1.94365
17804,1.94365
17806,1.94365
17811,1.94365
17822,1.94365
17828,1.94365
17830,1.94365
17865,1.94365
17869,1.94365
17880,1.94365
17884,1.94365
17893,1.94365
17907,1.94365
17916,1.94365
17918,1.94365
17926,1.94365
17943,1.94365
17960,1.94365
17980,1.94365
17981,1.94365
18000,1.94365
18001,1.94365
18007,1.94365
18013,1.94365
18030,1.94365
18033,1.94365
18040,1.94365
18048,1.94365
18055,1.94365
18064,1.94365
18066,1.94365
18082,1.94365
18090,1.94365
18094,1.94365
18124,1.94365
18126,1.94365
18175,1.94365
18178,1.94365
18191,1.94365
18199,1.94365
18202,1.94365
18210,1.94365
18226,1.94365
18295,1.94365
18305,1.94365
18329,1.94365
18339,1.94365
18369,1.94365
18374,1.94365
18376,1.94365
18381,1.94365
18384,1.94365
18390,1.94365
18405,1.94365
18413,1.94365
18414,1.94365
18420,1.94365
18459,1.94365
18513,1.94365
18516,1.94365
18551,1.94365
18569,1.94365
18591,1.94365
18613,1.94365
18616,1.94365
18631,1.94365
18635,1.94365
18642,1.94365
18643,1.94365
18659,1.94365
18670,1.94365
18713,1.94365
18722,1.94365
18725,1.94365
18745,1.94365
18774,1.94365
18800,1.94365
18802,1.94365
18804,1.94365
18827,1.94365
18829,1.94365
18838,1.94365
18845,1.94365
18852,1.94365
18864,1.94365
18880,1.94365
18885,1.94365
18900,1.94365
18911,1.94365
18913,1.94365
18918,1.94365
18922,1.94365
18938,1.94365
18940,1.94365
18956,1.94365
18960,1.94365
18976,1.94365
19001,1.94365
19003,1.94365
19030,1.94365
19032,1.94365
19041,1.94365
19051,1.94365
19052,1.94365
19054,1.94365
19063,1.94365
19072,1.94365
19083,1.94365
19090,1.94365
19095,1.94365
19138,1.94365
19152,1.94365
19155,1.94365
19186,1.94365
19188,1.94365
19189,1.94365
19190,1.94365
19196,1.94365
19214,1.94365
19238,1.94365
19254,1.94365
19265,1.94365
19272,1.94365
19277,1.94365
19284,1.94365
19290,1.94365
19293,1.94365
19313,1.94365
19317,1.94365
19322,1.94365
19323,1.94365
19335,1.94365
19356,1.94365
19364,1.94365
19378,1.94365
19383,1.94365
19384,1.94365
19402,1.94365
19421,1.94365
19434,1.94365
19441,1.94365
19450,1.94365
19466,1.94365
19476,1.94365
