"cliente_id","score"
"00ddbabbbe7ea845c60a1f365278761c",1
"00dfad20efe5b87a65a040e2001bf7c3",1
"00e00a4b719b4d0293e1afb8c7d1ec97",1
"00e4101e6b9034564c1afff043825a9f",1
"00e5828a8bfee3fb438f3adf8b0b41e5",1
"00e67fd6cffb7670d5181c66e863fc39",1
"00e9284603630c55b80fd38eebacde57",1
"00e9f71c178d5b284e3c0fd0878bc199",1
"00f169451bea188e1b5fc2c06734a542",1
"00f24d3c714d477a823a376aa112e318",1
"00f2aa8ff5d133098cb5a9ac242091c2",1
"00f672de4cb7c71d896538fd4f7533ca",1
"00fe24f586fa6a3fa1af4a9b6338520b",1
"00fec8b424bd9003ee5c6eea0a0c1a54",1
"00fee70117b2bf30aaeeed67e2bae1a5",1
"0105102da86c72b4fe165e13aeb56d5e",1
"01054da50fd5e4de74287bd765859eac",1
"0107da214fb0a1d662ff70d4977d4200",1
"010a3fcae5b1494d3593f0fa053653bc",1
"01112d54c266952e8a695e8433e83139",1
"01119551e774d4d925728160270e3ec6",1
"011b220b31c956eab56942fe13250a81",1
"011d9b8ea48c6e103aabed4a86b4598d",1
"01218877a11597f3291d3be8fbf34693",1
"0121b9a04fa8083da21c838c4c439d37",1
"012326d08825a9239ee48016a7fd5d2a",1
"012b4cb444254a0c8eb6ab630b7c7f77",1
"012b5a9aedb0e638e95d8e67cceba77b",1
"012e9024523cb63c0baf3c26d1bacfae",1
"01341fcf24ab00e6ce4dabe3c628d027",1
"013518a2ac12c0ec7f11ac89ebd2d5ba",1
"013a1a00658ea40e951961e910e6e4db",1
"01426e3fbf6f4d20c8c4b255fc695b14",1
"0143b31be5c789bd466d628918b0c0a9",1
"0143ffcceeaaff51b02d66d64e5057bd",1
"01446b52c1075ced44b5161236380480",1
"014a667a904721b1eec8941617a37983",1
"014d40a2f3f2a69dcb4b6e1710f2a1b6",1
"0156c5fcd108f029e4eb4d40f1e15847",1
"01597bd49ddea6a772935c29663aa864",1
"01597c5518b2bbb08c4a8ecf81d5f0dd",1
"01599b295eb7a50450ea74b9a82ad693",1
"015b8c00ac1668c3c81f733fc9f0698d",1
"015debfa4398a9bbb5f8717560d78740",1
"0160c215b086cdcd435db935c37b8a73",1
"0160f36758f314794e86184310316231",1
"0161a124a13a10a36bdfc42004bbe62a",1
"0161ba439d5ae412cdbbfd48ed9bdc7c",1
"016461a2eb3ed80039cc549f0a68e9f7",1
"016523e7292d8ea780644499ac6b6a2d",1
"0167b70fe0ab2d36c5950962e1bd5966",1
"0168d2fb02405d5a4d697d83a785d5d4",1
"016a3b2687f1e87ec2a384ab2e0dc8f8",1
"016a3c555240e96875145ac82e9e2d2c",1
"016d83958f16b96521f8cd4320a3eedc",1
"016dddc23cc5ffd6ba3862e3079ff7b4",1
"0172f32168ee467a6eb8dc7f3430eb1a",1
"01739ec6a9f5d91ecc94ea509c50b44a",1
"0175f6e65ef5532fb3d09295ca98af67",1
"0177026248d407202ee791b8404c2658",1
"017af3a3f45d24c017220f2f92145da3",1
"017ea65830268bd44bf6e5d209e72455",1
"017ec97354fc3b5dd5c7381d432d086b",1
"017efdab151a7d2012c1326f449f10e4",1
"017f6c74b3c7ee24b29be300dc2fc550",1
"018444236f1205acc203a963a241066d",1
"018491d3892ac934e57db1cfc884227e",1
"01857b9dc90cb1ae64d92e2369ca2d2e",1
"0186bdff091ff215716f7714cc8527ae",1
"018b6f180007e76140d2a8b9d9debad0",1
"018dfae11e082f64c4cf812751a5466b",1
"018f7ffc77915f49b0b6c7e025cae080",1
"018f8506e2f8d2673164c07b0f66d515",1
"0192b25598f5c232db99a05f0481315d",1
"01a1c1079f5e7a9442cff9a5076cc29d",1
"01a9c296e09abf03734f86e91ef72bc9",1
"01ae904a65d6e70d3c09ff3eb00ee7a9",1
"01b407186e965bc810f816ed18742dbc",1
"01b54d9bf91fe460669778a9e0fde857",1
"01b9cd10336b29c0695a959606e7ed3a",1
"01c0c56d49b48bebba920628066d4824",1
"01c16171c74e46cd242217963baf100f",1
"01c37cdf5f284c4aab2c8ca8c77eb3f8",1
"01c733b4501e434b78e0bf6a678440fe",1
"01c90cb0a557f60d7f8d49dce936a1c4",1
"01ce2e65f0324eab16087c4e41d8808c",1
"01ce929a1491a5b58e27a025c1ce3665",1
"01cfa36d3f53e51434df7b22fa9ac047",1
"01d12aa9b55edb6518fefec5737763d0",1
"01d218aadad730fa56a7ce1d483ea8a1",1
"01d98d320fce8bd88a6800676ac97278",1
"01da301552bf05066725bb2261508150",1
"01dca03dbbb94312ffeebaa7f8596855",1
"01dcb64394eed4d1f9e3e3dd736c341e",1
"01dcc33f2185cf4b3b780fe20388d215",1
"01dfb107e6ae4fea7231108d9a87b6c3",1
"01dff2de0f1bda0d6a4d7d9c324c1452",1
"01e201c147ba4a58df19468036e2048f",1
"01e886a01b075fe1a5970e442c4e7817",1
"01e9717d493dae120363ca9a8df6affa",1
"01ea4b53adae003d2d7451c65ae5ea9e",1
"01ed1caed0c89ef6fd2f4a7b71ddff3c",1
"01f20007e6eda24402213967b516305f",1
"01f2bc4014030805aab677e5a05b43d2",1
"01f53c2e41b37acd0f0f49d504ec8e70",1
"02062c58dc38bbc67f88e3b314f45742",1
"020908c019d48753b8efc443ebe247be",1
"020aea392659955d53764b742105ffb1",1
"021106ad9457c59fb08950ed482db228",1
"02113500be890cd3f4d0ed7881f260b5",1
"021444327a21e32bde4c6513eaeca892",1
"021641fe57b40f45a99f901dbf5fdc47",1
"0219648b555ead892fc43d0255696d76",1
"021ae55108749ef2420b0fb8ca5f28ca",1
"02204680676e91e797650418e664b1d9",1
"022053d5ea18b49be9c25c7312e1e5ae",1
"0220e3b87adea7a9d74c0e5765aeae12",1
"02236575bc8225955cb1ff2f7e3d4b4c",1
"02248a68a2c42040765a3521a3f224dd",1
"0225be8593176cc536d207b9472e556d",1
"0226597d999fe50ce62a687b1eb2655b",1
"022d1f15341f12515f50fcc4dfe5cd70",1
"02318fdc10c7b29649329fbecc389684",1
"023311c8c7668dae069dea0334fb8ae7",1
"02391630963d2908e51662cdd690c402",1
"023a5c62362eea1d8783f82c13300f14",1
"023c9bb68b6527dd26102bcbf27802b7",1
"023d9e9e1c910454e85bd40474e574b2",1
"02400d1e6f992b44be16901375f87ba1",1
"0241473bfad8fa22272225708c1d814d",1
"02425f5a40849aa0338b328da310d650",1
"0248894ea490eedb7cf1d3cb58e308f8",1
"0248ffe9cca5639209305eb77986ca46",1
"0249d2531b3b8b566abf7ba16e05d5ee",1
"024a4545ba2d605b2fa15b24c5610f9e",1
"024be805fdb152a0d6da8e6ce325e949",1
"024c38176ba53c57a61011e5cfcf8613",1
"0250f4735c38f879d1cf30ecb1fb853a",1
"02548ceef5d9eaca7455c99667aa1bb4",1
"0256768dd2f0f691320971f7cc5c0fe3",1
"0259d9c5911655c017f811f52d2b1487",1
"025db9b33a2748e2382164325e01cfd2",1
"026032e0bf579ce61729dc512a415d18",1
"02609de2e5cd2824e2cf15e998a9a3cc",1
"02610ee098fdccf4bff7faebd8096e13",1
"02659f7ccd064d31df08243e2b49dfb7",1
"0268ce6f9a718bbe6362428aee1ad6a1",1
"026c9f825a08d954a6226734417344e6",1
"026f9dd665dfb3a14c0bb1d061861c02",1
"02745f7d1837e132d2f3014861a028a9",1
"0275e8122ce4ed2571163a7ba85257cb",1
"02763e76efc4630a2be10c19be0cc128",1
"02798a3b159bf3cc62891dd8bcb7fa25",1
"027adbfbcd07250beec7d6733a2200d1",1
"027c1ea056fb3189dc78918da3bd6342",1
"027ee83a464d6f9960bae4a132889dc0",1
"0280f26a2ae9490c08102b7651f9c7a0",1
"02858cf293ec6f85551e132fed5bb4e0",1
"028bf17d4a7df45e30177ecaa51ab468",1
"028c1c6d631b2478b1b61456b2ac1849",1
"028caf00478f7119082994a7f1b309f6",1
"02911887ec4f41a485d75b325785bb96",1
"0293c5cfe5e3f336731a6f3709d0f557",1
"02960bd19b4179386088cb23b4df29c9",1
"02969bd3c06c3e861cdca7487a09ac7e",1
"0299ce6ed2575e83f803026b72c79f29",1
"029ab50e0a6c7e2bad99e666e979e618",1
"029b31a17172f24ad496990f2dbd15bd",1
"02a34e603b8409ce54fb5dcd98b2ed07",1
"02a3c1461203a33dc6a9f7d18517d279",1
"02abaf7b7c62daa18c673f44be9f1eb3",1
"02b572f63c38920f89ebfd4ba4f21696",1
"02b65f64522f7eb9c9fb2bc513a5a3df",1
"02b96f6c45f1ae8e556fdc27d8510b15",1
"02bc124234e820425ef0d28f9ba98963",1
"02bcfe5d4bff369678cf97ad7e7710b3",1
"02d0e16fce6fa57d2451f8a0f3d719cf",1
"02d93e7e745edc8010ea92cb4eb873b2",1
"02d9a9314ed6d68d3fd76c6d53cb4ab2",1
"02dc2a740aa80e90155468942e525f80",1
"02ddfa2b01c516b6b66924bbed3dad37",1
"02e073526c47f94fd4a1d1d48e1da31e",1
"02e5d00220882284574ec6c2d899494b",1
"02e6df17a948be152d6222eddd64dcb9",1
"02e7729c39af023037d6668521531a3a",1
"02e9d47b471b0ba97dba362f5cde3095",1
"02ebf0f66d9eb0741d1206ba2d40941e",1
"02edae2f3bcb67b07a507e1978d6386a",1
"02edf57d306605a7eccfe21f41194c97",1
"02f382162d6b377b5e206be3794f9b20",1
"02fe33e77551df09f510f46aa208c51c",1
"02ff5edaa057b63ea0a0010c5402205c",1
"02ffcb0efb4ab92558ac5e73e8635068",1
"0300fb8190feef124d7f8236cb66dc22",1
"030113f7bc0fd37d3488d8cb481be341",1
"030192b34ceb515936c9b3558bcf56e8",1
"0303090db4481ed41c45afccda9b8de6",1
"030ff423a24f005d3e5e2113caf6f1a8",1
"03138b9bc68531411bd606d238ede7f4",1
"0315ea00e04d72abe64a878a3863a3b9",1
"03196aef4971aee6a618ac147aa1962b",1
"031bb26d4191c7998a20ecfc3e1305e9",1
"031be2fc3bc75453ec31a79e370cd170",1
"0322dbacda7b77d71ac690bc561d6e1f",1
"032fb500b389ed735fe2a3559573d29c",1
"03364d4201f69992006ac057abdedc9b",1
"033beab8d32d59e863fe022e1f4fbe25",1
"033c0b19b2509a510ca48b1f9caf260a",1
"03435e4cfe1b479a3f86ca6cc6a1af24",1
"03498105230d7ba335f30a09925af4e8",1
"034a64bf3bc49ecadb41730e2303c0e1",1
"034ac9354d20128509901d2ff75beb89",1
"035149572f5bd99a554b7665c64455de",1
"0354dbd81ab63c0eb234a23e29240895",1
"0362d29104a503d8295544f5b1ea4706",1
"036dd25540bf69249c3ff3598579c3c4",1
"036f06c72acf0e2a6b97904ebdf2b165",1
"0370182dbe79b6a49cfefd76292985d2",1
"0376cd67caf908f1578245b6a549ff68",1
"0378b0f3f21bae93a13039ab9ad737d4",1
"037a2fb5d8122b410056a4da15e711ff",1
"037f565c2017196f99162c09abb88822",1
"037ff11d73cccb487ee1a1eaa3170486",1
"038143c67ce660fdbb4322e034d0b39b",1
"03827376d818e366a10a3b073cda4554",1
"03827ed4c42623f25b67d21c55825f04",1
"038b7d69d7049941434535d06340e24b",1
"0394cb2ca1e0623a0b4babc7c08879c9",1
"0396dcb3278fa405d6022ee33999fb3d",1
"039724f01d57bda48a89f913d1675528",1
"03a79e7e3d2989e80af3f11882a57ef0",1
"03a8b4700f28684c8ba4c6db200e47e4",1
"03ab86afa7c96b8abdc5d8cd2b3c178c",1
"03b6193bfa268745f0b008025abe189a",1
"03c18e597eb40e636527efd678457e68",1
"03c3ad10ab47e6c7a27fc40c3bef0d93",1
"03cac177b39ac99b07be49447db06bb6",1
"03cc635bee41b4abdb1d01a037129f67",1
"03cd6df187debb5af62956fd09581802",1
"03d0607da764c4a514082627f5359b13",1
"03d460766dbdb656b021d9af27f99246",1
"03d786b1d1c8706700fd7e307db3f128",1
"03ddbf5a54d103316e7c56f6b71dcf6b",1
"03e001a4e9862742302b2df3a465395b",1
"03e4b91fe2b1b2c8f1fd82fdc8f3cd3d",1
"03e539caaa8475b1ae2e989e4c8eefb8",1
"03e8a487154c28c93c6491b5646b450d",1
"03ea64dd39fac59d256f493e0533cfa4",1
"03eb77845798d9551f584ebded5f962c",1
"03eda7c2f03e241c152790be384d5026",1
"03f37242e8bde089ea235ceb74343128",1
"03f434eadcf9055fceb2fd488e768833",1
"03f4fcb223d9f3af546d21d01da568a3",1
"03f7c73f24d5f6270b698439bdbe93e4",1
"03f8ab2fd2a7cd86cdff76fbc30fa556",1
"03fa1127edf0c6c9337e6f975fb009f4",1
"040160049b8e4fc1f03518e93fad5fc8",1
"04092735dbb4074feebe1197147e71b9",1
"040a14b059c9b3fdab2c15dd6e672eda",1
"040a59d9f7d49b9671e063f73d24cf82",1
"040fda55d974d7121a7b3bb52e8209c2",1
"04141e2a8d3f83fe28912ba7010d7f7e",1
"041526de89c50c5b8703c21dd8cffde5",1
"0415d78012ff50de524324cbf5154a98",1
"04222c1c138ea27352458b9b41d1d44a",1
"0423339e04c79b9491cf7157b5584a14",1
"042362c41b8fd96ddaeb2aaea9de9175",1
"0424378b11c458811170df06c5187635",1
"042590445018321442d360075aab43aa",1
"04286780566978de1e210b50ab0abda5",1
"042901f4a5c1c38e2f71118830d7f7e3",1
"042982e9e565b85147f5d46f71c58aa8",1
"04298ddb1dcf4225fbbe92e0882c2ac0",1
"042a43b0a432e83bcf7bff94c187f976",1
"0430c4f4605f71e8578cc9b1e34a209a",1
"04332b98439952b2cdd4dd25fa7d720c",1
"043447cdb3de4d04b0455bf1d6502707",1
"043843df0b0b3602d12db4a4e72d2499",1
"0439e3dcc72753cd93bdba4e27a63684",1
"043d48a0b5aa4f160a659686f106cd52",1
"043fa756cb794f612bb977e28828b63e",1
"04432991f296349fa497210df9ec4bf3",1
"044939e58294b8f6010614cf02f01f88",1
"044b402b6fc4e1fc85ca68b63f7c71c8",1
"044c1d5e42841267fe6aa0e6ecea3b84",1
"044c2a479cc4ec56f319d18216bd15d1",1
"044cd6ea02665c8b56b00411bde8d91c",1
"044d461921913fe11fca5d87c8c63875",1
"044f36ebc91a4654fcfbc5302f527f7e",1
"044f65aed5c0c9a70570246e057a8f89",1
"0452a3d74cacbcb2a928ec5a20f73698",1
"0452a61410d55996f4b80f562556376c",1
"0455cdd4a0f9d0bc76848b5b4dcc063f",1
"04574ab3f67142b9e7107b40af4d3251",1
"04578630f8a4091c2754b264fdc687d7",1
"04599baa5e66ac53d460db5b533539b0",1
"045f95be08be3bfe91eca066953696f3",1
"045fa4cf4f580b89321de79c70c58644",1
"046734d69f274a818610716de5acf5aa",1
"0469affe3a95aadd69c5a2e4785ccdb4",1
"0470a085f4d24a961a65eec0feabe0be",1
"0478f72aff758399e3c0ba7e93e45d93",1
"047c98bd94342ef927d26621ed84f0a4",1
"0481748670897b807cb1e3819e6ec550",1
"0481fe540d4d23e5fd41e4f9ad97c990",1
"0484eeddb99c6db95aa64126f919b390",1
"04870042a7b656f5ca111a87b42f939d",1
"048afd2a0e61195ba2fa82d3da7f1c57",1
"048b9eb4400d764dc166df1dc4d81e6f",1
"048e6f49d95922271137e07765315288",1
"048fdbbf4398fd120fa284ec9b4e8131",1
"0491c163655f74c0a84851092ba0aaef",1
"04942679c1134a40cbb5d885dc902b47",1
"049a7f3cc897e39fa4f3c171f5c41790",1
"049f2411e16de5e89217e8f7262642b1",1
"04a032898e8f218a8cc0a72c1b54801c",1
"04a1c4ecd07af0fc98b5f411deb965fa",1
"04a4671884bfacc494b528aa0d2182f0",1
"04a71f635821d69711d71c9f78b06e0e",1
"04a92624d6811e9958f79a7f95385536",1
"04ab2f508020793bbb5e375b0194e459",1
"04ad90df3746f73f845125ec4638d138",1
"04b09d61119e76fc56372c074745fbae",1
"04b13891530e4b7347837c29b4447554",1
"04b26a04ca7fc332e85a92a2a81e0969",1
"04b293216a7e701dd58367552435d463",1
"04b6716c7ed95609b9350f3a867e4102",1
"04bac86692823816b0def12b576038ef",1
"04bda197096f07d2b99b5be91d64fbeb",1
"04bf0779cbc15cf3a30ce67958f6ae8d",1
"04c3387d81c389c15cce8364539cd13d",1
"04c41879375a3d4aba8a6a57a06b1520",1
"04cb46eb75cb75bf8f895e582cdd054b",1
"04d56edaf7ca82e5cc075e4ea832cd43",1
"04d98fa70b3ad54492e416ca3b385839",1
"04db1b0d56fa5077203a209cae5c12d3",1
"04db5c8185a9f1d6d17fd663d4fdf85a",1
"04db65565c0d56dee8987766e9638518",1
"04dcd87d10ec0278df760e972fa00c61",1
"04deee7c0159cabe79a0b16dc0f79829",1
"04df87e9474e5726c2b635eb49a3f99a",1
"04e34837a69fe6fcd0bcb430bde2f9d7",1
"04e373e5285e3113ea39b1ffeb08950c",1
"04e65631ebd6476b7f7c28d01128df14",1
"04ec71f6029817708abb6ccd4b5e782b",1
"04ed643a1544100f98fe956051948cc7",1
"04ef9a7aab056f44b779c7a8a3dd1390",1
"04fa9e3074028fa742c5f9f998ac160a",1
"04fba1b6ab9facdb2eac2c9af73881e4",1
"0500c540a409484216cbe40390ef0d13",1
"050253dc6b01c79ee01169184db54572",1
"0508099be6a2d2d0a017c096c8eff976",1
"05089cff19b2165e441162fabfa420b1",1
"050cd6bc16c4e576414a872719839865",1
"05121282becfa09a9d74a62b02acb33c",1
"0512a268a098956a47aad506816f9cdf",1
"051351e49aaecaba612fa348d56a6032",1
"05169bf55c2ef1f40ebb36392e2b6026",1
"0517491359906779b51c83dcf8c57127",1
"051f42c178575b6fbac9447f43428f80",1
"05240cd25946aced596d2eed89f78997",1
"0525d2cd6f0f2372a8f787f7a15be6ab",1
"0526b1e0f82a36363e348349a54d5324",1
"052d2d85f1dcdaac043ec111ebf70ede",1
"052e3cdef43bdadb508fa8d6198bad8e",1
"05332f4008693731387255aead8ed207",1
"0533dacbadf7b4b2379e76628bcbae66",1
"053888931e912a44b6ad2fcbaed8b1a4",1
"053d779d6853a7fc0b094fc7a5324378",1
"053e3fa482c687bc63d88f02c41ef645",1
"053ea723f5a758f0ed492b8a29bcdf6b",1
"053f3169f15fb604965390e52573e658",1
"05402be64e115c66249f6ef747872a3f",1
"0541d7eeb42cb7012b1ca23c7d4a4f7f",1
"05426f8183d3060b5bf6d141677028a7",1
"0544e1c16c79284019d00c17c1853db7",1
"0546ac698095e8892098a10e75f0062f",1
"054ded2958698ec60089b3c11475c9f9",1
"054e2a278585ef43c93e3802883a26e6",1
"0550e135787e7d2b6374ed9127942059",1
"0552e1bd645e238ba38a2e4d7fe28ab2",1
"0554f0f75be2df53c75d85b7f2815023",1
"05564a40172813ca8a11bf504cf5606f",1
"055806564805b951bab8716bca09ffe1",1
"055bce272d000df55c6906adb15608c7",1
"055c557e80ed7922d345baa265ee1ca0",1
"055ca05c7a3744e4f4928f4a820fe262",1
"055d573048b7dafedda7c1ef41a42d78",1
"05619966ca2087b17b1670e5ec374ccb",1
"056550e966f7b5d3d3a65d4fd09cbcc2",1
"056ac61dfcf3ea2d04d39e8b39fb9831",1
"056bc84090005fc87dcd5d6be307269c",1
"056ea7f9e9182765d1226212dc9ea16f",1
"056f28409b3327c276c3abfdcd9c5942",1
"0576381f893561267ebe90d9ed07eed2",1
"057a1e1454a927283c2f84b8cce98258",1
"057afd80dbf5a63974633274d6226f01",1
"057b53b22b2ee039b2b7e25453c92816",1
"057c4a4d9581f1d12c5620499592d55b",1
"05817d85ee8070e303aa8d897b0f8929",1
"0585d084da5c75f33d959fd6b0656d80",1
"058636d65d6751554834012bcd3843ce",1
"0589ff4c4ee31d97a9a27d9bcf00c100",1
"058a51e0a7fc9581b0350a9d9385f8b7",1
"058f8200c7d9d29c4aee55d350c27597",1
"05904a3556a9a36fc056ca1541f2da08",1
"059484ed74983bb6112b8ac03888cf83",1
"05969d792e292657fc6649eeb6f9662f",1
"05977650e664127b196d68e88624fd9d",1
"0597a326eb5ffcfdd9abae958ab5028b",1
"05986acb69b9c19442e65bda75a946eb",1
"05a0fe60c66b67e0bb617dafdd19f0fe",1
"05a1bc3c8cf791040c902ae016f66d38",1
"05a9dd82429a42e8727bf3bd3dc7d13d",1
"05aeeb0f30f19946e5d528617423264e",1
"05afd0e436ef48b53d2395a0dc10130c",1
"05b0b14964277bcb75d5f7701291fc05",1
"05b39c49966790760d026e23d52b4a2f",1
"05b770ccc0b75243d92d660828f2cdf4",1
"05b97eca9aaf7c81f03b971dc801f2e3",1
"05ba991f99d737f79dab837421d6c5c9",1
"05bbcf67df816d3eec6fa4e15bda1e3e",1
"05bc275d623a3e67bebf77581a838185",1
"05bcc35c53400ae658a5d20d406eda1e",1
"05bd2b0c9368cf4bdae3bf39da47dcab",1
"05bdbcb317c95759d181339913069043",1
"05c049db4a85b81aacc01ab564242ee2",1
"05c07778f1902c186a5097b93a124d8a",1
"05c1c8934457380060d6ae68532bd815",1
"05c30530ee1d11b44f3d706b5ab85304",1
"05c59e0f02e7a01d85e1143df1f434bf",1
"05c9385ff0800874dec7e10d76910f82",1
"05c9e3781f73556ecffbbab22fc8d017",1
"05cc4574f74bd84d35e8aa6c2e53a296",1
"05d0a6836af2621075c761e4b08c6522",1
"05d1a32cabba11acc93162bbb2dea4b6",1
"05d2b989bfc0dd2d623675ff0f6230f6",1
"05d521e6ef2d586f162f235a6dd6a5c7",1
"05dbf70ece340421b70d3dd30cde37ed",1
"05dcb455d8a8fde49bc043b918d251a3",1
"05de0cd5038afb0b9ae3af4f19f2ab64",1
"05e20c7c41a070d5f152ac3c6cdcbe55",1
"05e256a4abfe2b7894e6cdc9e7713891",1
"05e34520fd9122dd7e2e87b915c7a0a0",1
"05e77df052172b5defd226d58e6fd081",1
"05edfda8bdfe26b5328d22a437630b30",1
"05f2bdaa66be2d62dabab519b6593558",1
"05fce891040018a0d2cae72b82eb4cf2",1
"05fd6b404b07daa045f37e8e58e1f051",1
"060210ad06568f90b8291c9649d95cfb",1
"06031b2cddf1c41abbbcf5015099af95",1
"0603bbd25a569950c10cdb3b0c527d56",1
"060da050114b6ceff1370c6b8ddeab9e",1
"0610a634e5515882ae2000f37b985025",1
"06115ed9e8a712692e1d0f4713492764",1
"06160e704063c55a482cea37b12054b2",1
"061638be25199a4dd3e107b80ef8efbc",1
"061653525a759759b7c91664c3a7dd90",1
"06187d9870156e026bfb70d957e8f23f",1
"061c1419bea8bd4e6e5f2650f2282169",1
"06298f6c805fe5b602b69289f37e3f14",1
"062cb4b9c8afe5b5ac676458a237b650",1
"062cd8fc5373faef9f1862196ba54146",1
"0634a218e2d92aed2037de10861c6015",1
"0635f4baf606053cadac2678d97cba95",1
"063a8ddb5dc4ba08128df57597575ee6",1
"06413b08a412a4a2d1e55b40d97a210a",1
"064579792af1bbadd43b5ad21c23b006",1
"06459b09359983c0df8b3abb898789ce",1
"064eef30631f706ace3f12853236ca19",1
"0650a538020696e08ba33ffc4f9e627a",1
"0651c4d6c461456e69f0499710390488",1
"06531b8a8633ddb370a0c12cae19c618",1
"0654ef4f905d3d5c68d22bd423d009b1",1
"06577a12e19820175ada17f7db05bb6d",1
"0657dce5c9aaaf540416bbbc57ba130c",1
"0658985d9043fe83746475d3bfbbd720",1
"065cce25fc3109608baf1c6a3148f4b5",1
"0664f4184b43be4273c527fccde44d7e",1
"0665ecf973f28712c9c30bac640422f7",1
"066fb926e281aa0af9a74929203c054a",1
"066fe8270ccadfec92f3e0cb9ae75ce7",1
"0672643a8d6489644130ac17dc134429",1
"06737b396c61ba81efe36320f527f64e",1
"0674aa765e66e25a9761777fce78c7a8",1
"0676cab7bea1dc2bc024573dcf0ce50d",1
"067ab3763a4b5822ad96c179d32f4674",1
"067d05f1c50df03a851b249d1fd63116",1
"067dd356fdf1e8b160298a3b301b9508",1
"067e487970f9c4b055642fb50fbef107",1
"0681e101eed13150d8a90ccbc141b884",1
"0684d5d585f99c44e96c686717229065",1
"0686f0a72e5e609b8d1bdabf9ec17f07",1
"0688f5803a61463828819d6d22375868",1
"0689cc685d43ea80fcc88d515fdcb758",1
"068fb951e763a1cb81dc71caf2d1d8ec",1
"0690b86d4b892e331e8a856a6a2af0f3",1
"06936ae4c13d921a2318fe2670523617",1
"06973b27c6810e2f435d45e5d967ee12",1
"069c39aefbfb6e23e56edf34932320a8",1
"069ef89671ee0529e9f6fd0707d6b30d",1
"069f3e08949af89320fdb4538bc28827",1
"06a0db990d326c4af6a29c5382433cc5",1
"06a0e890803d4a615db34e9a5b13a9ee",1
"06a244e9e0064ca747d0000e23cea161",1
"06af2c0d48c63f03a77353458ae11444",1
